date,selected_load_window,selected_pv_window,soc_start_kwh,soc_plan_end_kwh,soc_actual_end_kwh,planned_grid_purchase_kwh,emergency_purchase_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_secondary_throughput_kwh,actual_executed_throughput_kwh,actual_end_soc_deficit_kwh,actual_rolling_solve_count,rolling_primary_optimal_count,rolling_secondary_optimal_count,rolling_tertiary_optimal_count,rolling_terminal_gap_min_kwh,rolling_terminal_gap_max_kwh,rolling_terminal_gap_last_kwh,max_actual_executed_constraint_violation,max_rolling_constraint_violation,actual_optimize_seconds,actual_elapsed_seconds,max_plan_constraint_violation,max_actual_constraint_violation,simultaneous_plan_charge_discharge_slots,simultaneous_actual_charge_discharge_slots,risk_error_sample_min,risk_error_sample_max,plan_primary_status,plan_secondary_status,plan_primary_star,plan_primary_recomputed,plan_secondary_objective,plan_violation_nonnegative,plan_violation_soc_bounds,plan_violation_soc_recursion,plan_violation_soc_start_alignment,plan_violation_pv_allocation,plan_violation_charge_limit,plan_violation_discharge_limit,plan_violation_supply,plan_violation_primary_cost_preservation,plan_violation_secondary_objective,plan_violation_terminal_soc,plan_violation_planned_cost_column,plan_violation_grid_purchase_column,actual_violation_nonnegative,actual_violation_soc_bounds,actual_violation_soc_recursion,actual_violation_soc_start_alignment,actual_violation_pv_allocation,actual_violation_charge_limit,actual_violation_discharge_limit,actual_violation_supply,actual_violation_fixed_grid_purchase,actual_violation_planned_cost_column,actual_violation_emergency_cost_column,actual_violation_total_cost_column
2025-05-21,2,5,1674.7466352317715,1674.7466352317715,1578.3439407865228,60288.63809532119,967.263915429421,36564.01682556452,3666.671881224532,40230.68870678906,33542.162071463914,30993.984942018233,96.4026944452487,144,144,144,144,0.0,100.41144438734409,96.40269434524862,2.9558577807620168e-12,1.0000201200455194e-07,1.2754899000065052,2.4840565000013157,9.999348549172282e-08,2.9558577807620168e-12,0,0,111,111,optimal,optimal,36564.01682546453,36564.01682546454,33542.16207146392,0.0,0.0,1.3642420526593924e-12,0.0,0.0,0.0,0.0,0.0,9.999348549172282e-08,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,1.4905607612389657e-12,0.0,0.0,2.9558577807620168e-12,0.0,1.1368683772161603e-12,0.0,0.0,0.0,5.684341886080802e-14
2025-05-22,2,5,1578.3439407865228,1578.3439407865228,1578.343940686523,60105.7152922143,313.3610787776001,36439.63220236208,1630.9193885880272,38070.55159095011,33448.83927887236,32009.950848102704,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,3.183231456205249e-12,1.000061757849835e-07,1.2802979000080086,2.476737899996806,1.00000761449337e-07,3.183231456205249e-12,0,0,112,112,optimal,optimal,36439.63220226209,36439.63220226211,33448.83927887236,0.0,0.0,1.1652900866465643e-12,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,8.926193117986259e-13,0.0,0.0,3.183231456205249e-12,0.0,1.1937117960769683e-12,0.0,0.0,0.0,5.684341886080802e-14
2025-05-23,2,5,1578.343940686523,1578.343940686523,1578.3439405865229,27739.188842399228,90.39275342788157,14582.369305051909,447.5142588057414,15029.88356385765,21968.65471746638,21396.38903779621,1.0000007932831068e-07,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000024531109376e-07,1.2582226000413357,2.442473000002792,1.00000761449337e-07,9.094947017729282e-13,0,0,113,113,optimal,optimal,14582.369304951906,14582.369304951904,21968.654717466383,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,5.684341886080802e-14,1.00000761449337e-07,3.637978807091713e-12,0.0,0.0,1.1368683772161603e-13,6.104682963015085e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,2.842170943040401e-14
2025-05-24,2,5,1578.3439405865229,1578.3439405865229,1714.4677370353234,28364.343612131746,1.0178987913908826e-06,14981.094263110976,2.799956279977277e-06,14981.094265910931,22183.552935984975,20881.382140152273,0.0,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000005039501047e-07,1.2464157000249543,2.443128399998386,9.999894245993346e-08,9.094947017729282e-13,0,0,114,114,optimal,optimal,14981.094263010977,14981.094263010977,22183.55293598498,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.410605131648481e-13,9.999894245993346e-08,3.637978807091713e-12,0.0,0.0,5.684341886080802e-14,5.785148848101472e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,2.893330019136331e-14
2025-05-25,2,5,1714.4677370353234,1714.4677370353234,1714.4677369353233,59908.59612031801,5.145084109688066e-07,36458.46032565165,1.800001995464572e-06,36458.46032745165,33261.79159248647,31056.797624784464,1.0000007932831068e-07,144,144,144,144,0.0,0.0,0.0,4.547473508864641e-12,1.0000097847751021e-07,1.2954214000164939,2.5216939999991155,1.0001531336456537e-07,4.547473508864641e-12,0,0,115,115,optimal,optimal,36458.46032555164,36458.460325551634,33261.79159248647,0.0,0.0,1.2505552149377763e-12,0.0,0.0,4.547473508864641e-13,0.0,0.0,1.0001531336456537e-07,0.0,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,8.633094239485217e-13,0.0,0.0,4.547473508864641e-12,0.0,4.547473508864641e-13,0.0,0.0,0.0,4.36557456939944e-14
2025-05-26,3,5,1714.4677369353233,1714.4677369353233,1714.4677368353232,58385.69118590967,1480.0883874456213,35667.55265195563,3475.147489163262,39142.70014111889,32875.49157177591,34021.28297534089,1.0000007932831068e-07,144,144,144,144,0.0,0.0,0.0,7.048583938740194e-12,1.0000519523600815e-07,1.2622505000217643,2.4659184999982244,9.999348549172282e-08,7.048583938740194e-12,0,0,116,116,optimal,optimal,35667.552651855636,35667.55265185564,32875.49157177591,0.0,0.0,1.0800249583553523e-12,0.0,0.0,0.0,0.0,0.0,9.999348549172282e-08,0.0,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,9.094947017729282e-13,0.0,0.0,7.048583938740194e-12,0.0,5.115907697472721e-13,0.0,0.0,0.0,1.0805933925841944e-13
2025-05-27,3,5,1714.4677368353232,1714.4677368353232,1702.581996041119,59568.45455937166,8.80760857526981e-07,36205.637140268285,2.4000048115425217e-06,36205.63714266829,33602.15298878413,31768.592033790937,11.885740794204139,144,144,144,144,0.0,11.88574069420406,11.88574069420406,9.094947017729282e-13,1.0000020870393201e-07,1.2494455000596645,2.44514849999905,9.999348549172282e-08,9.094947017729282e-13,0,0,117,117,optimal,optimal,36205.637140168285,36205.637140168285,33602.15298878413,0.0,0.0,1.2505552149377763e-12,0.0,0.0,0.0,0.0,0.0,9.999348549172282e-08,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,8.952838470577262e-13,0.0,0.0,1.1368683772161603e-13,0.0,5.684341886080801e-13,0.0,0.0,0.0,5.121592039761143e-14
2025-05-28,3,5,1702.581996041119,1702.581996041119,1702.581995941119,59357.23021206037,0.4717034669358748,36061.33556368385,1.0526070014392495,36062.38817068529,33423.103361624504,33685.5752110701,1.0000007932831068e-07,144,144,144,144,0.0,0.0,0.0,2.1032064978498966e-12,1.0000000000000004e-07,1.2650654000244685,2.4976366000009875,9.999348549172282e-08,2.1032064978498966e-12,0,0,118,118,optimal,optimal,36061.33556358386,36061.335563583874,33423.103361624504,0.0,0.0,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,9.999348549172282e-08,0.0,0.0,0.0,1.1368683772161603e-13,1.163309159712809e-13,0.0,1.6042475989605817e-12,0.0,0.0,6.821210263296962e-13,0.0,2.1032064978498966e-12,0.0,0.0,0.0,3.728928277036072e-14
2025-05-29,3,5,1702.581995941119,1702.581995941119,1702.581995841119,58933.412101960435,753.9602649340411,35644.37607105116,3991.219755142368,39635.59582619353,34040.639205414634,34720.826812235544,1.0000007932831068e-07,144,144,144,144,0.0,0.0,0.0,1.9326762412674725e-12,1.0000321992720274e-07,1.2821791999958805,2.476046799998585,1.00000761449337e-07,1.9326762412674725e-12,0,0,119,119,optimal,optimal,35644.37607095117,35644.376070951155,34040.639205414634,0.0,0.0,2.1600499167107046e-12,0.0,0.0,1.0231815394945443e-12,0.0,1.1368683772161603e-13,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9326762412674725e-12,0.0,0.0,0.0,5.684341886080802e-14
2025-05-30,3,5,1702.581995841119,1702.581995841119,1702.581995741119,27708.380321339533,505.49454027537803,14467.964390846339,2350.255731997417,16818.220122843755,22226.30621005873,21540.998445999358,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000104566643131e-07,1.2629906999973173,2.4760948000002827,1.000043994281441e-07,9.094947017729282e-13,0,0,120,120,optimal,optimal,14467.964390746334,14467.96439074633,22226.306210058734,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.000043994281441e-07,3.637978807091713e-12,0.0,0.0,5.684341886080802e-14,3.410605131648481e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.821210263296962e-13,0.0,0.0,0.0,5.684341886080802e-14
2025-05-31,3,5,1702.581995741119,1702.581995741119,1565.7549494488237,28335.64005854805,8.542806319203684e-07,14898.398524368637,2.499974738901255e-06,14898.398526868612,22330.437902034195,21917.28262976942,136.82704629229534,144,144,144,144,0.0,136.82704629229556,136.82704629229556,9.094947017729282e-13,1.000009651761502e-07,1.2511441999668023,2.4707564000018465,1.0000258043874055e-07,9.094947017729282e-13,0,0,121,121,optimal,optimal,14898.398524268634,14898.39852426863,22330.437902034195,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,1.0000258043874055e-07,0.0,0.0,0.0,5.684341886080802e-14,1.1640862533398717e-13,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,3.410605131648481e-13,0.0,0.0,0.0,2.3192114898280165e-14
2025-06-01,3,5,1565.7549494488237,1565.7549494488237,1200.0000000519942,60978.65047077909,14105.669305075562,36925.58024325161,51942.89147597362,88868.47171922523,33974.515736328234,38037.15927340331,365.7549493968295,144,144,144,144,0.0,365.7549493968295,365.7549493968295,3.2525804272154346e-10,1.0000394468079321e-07,1.371566800000437,2.593769200000679,1.00000761449337e-07,3.2525804272154346e-10,0,0,122,122,optimal,optimal,36925.580243151606,36925.5802431516,33974.515736328234,0.0,0.0,8.668621376273222e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,3.2525804272154346e-10,0.0,9.094947017729282e-13,0.0,0.0,9.663381206337363e-12,5.684341886080801e-13,3.0127011996228248e-12,0.0,0.0,0.0,1.1368683772161603e-13
2025-06-02,3,5,1200.0000000519942,1200.0000000519942,1200.0,63383.78364752473,10165.335170728587,38140.71341945599,43120.269786107834,81260.98320556383,35175.196758129074,38187.82846530086,5.1994220484630205e-08,144,144,144,144,0.0,9.898712960421108e-09,9.898712960421108e-09,2.5011104298755527e-12,1.0000394468079321e-07,1.3392131999935373,2.5711766999993415,1.00000761449337e-07,2.5011104298755527e-12,0,0,123,123,optimal,optimal,38140.71341935599,38140.71341935599,35175.196758129074,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,2.2737367544323206e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,1.4779288903810084e-12,2.5011104298755527e-12,0.0,0.0,0.0,2.2737367544323206e-13
2025-06-03,3,5,1200.0,1200.0,1200.0,65610.37926457687,6897.539277873018,39565.70595430568,31922.422088339845,71488.12804264552,36819.25040914934,37124.738351935004,0.0,144,144,144,144,0.0,0.0,0.0,1.7053025658242404e-12,1.0000201200455194e-07,0.9776659999733965,2.242475099999865,1.0000803740695119e-07,1.7053025658242404e-12,0,0,124,124,optimal,optimal,39565.705954205674,39565.70595420567,36819.25040914934,0.0,0.0,1.1937117960769683e-12,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,0.0,0.0,0.0,1.1368683772161603e-13,5.49617215040301e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,1.4779288903810084e-12,1.7053025658242404e-12,0.0,0.0,0.0,4.547473508864641e-13
2025-06-04,3,5,1200.0,1200.0,1200.0,66963.07401603027,6924.963216278384,40275.573852446774,29254.339348000274,69529.91320044704,37513.69920186566,38195.461751624796,0.0,144,144,144,144,0.0,0.0,0.0,1.3358203432289883e-12,1.0000530892284587e-07,0.9333145000127843,2.128091200000199,1.00000761449337e-07,1.3358203432289883e-12,0,0,125,125,optimal,optimal,40275.57385234677,40275.57385234677,37513.69920186566,0.0,0.0,8.455458555545192e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,5.689839010298341e-13,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,5.684341886080801e-13,1.3358203432289883e-12,0.0,0.0,0.0,1.1368683772161603e-13
2025-06-05,3,5,1200.0,1200.0,1200.0,68718.2280959168,8129.809098358016,41321.29089263731,34846.53474795185,76167.82564058916,38753.0105665801,38368.33544662826,0.0,144,144,144,144,0.0,0.0,0.0,3.183231456205249e-12,1.0000530892284587e-07,0.9412648000179615,2.1216590000003634,9.999348549172282e-08,3.183231456205249e-12,0,0,126,126,optimal,optimal,41321.29089253731,41321.2908925373,38753.01056658011,0.0,0.0,1.7195134205394424e-12,0.0,0.0,0.0,0.0,4.618527782440651e-14,9.999348549172282e-08,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,0.0,0.0,8.313350008393172e-13,0.0,0.0,0.0,1.4779288903810084e-12,3.183231456205249e-12,0.0,0.0,0.0,1.1368683772161603e-13
2025-06-06,3,5,1200.0,1200.0,1200.0,29213.941288959017,7128.315727698241,15514.695834324739,31142.669706709625,46657.36554103436,23346.801232243317,22915.340625730125,0.0,144,144,144,144,0.0,0.0,0.0,1.8189894035458565e-12,1.0000124461839732e-07,0.9268894999695476,2.140348400000221,9.999894245993346e-08,1.8189894035458565e-12,0,0,127,127,optimal,optimal,15514.69583422474,15514.695834224738,23346.801232243317,0.0,0.0,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,9.999894245993346e-08,0.0,0.0,0.0,5.684341886080802e-14,1.3529114195209048e-13,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,1.1368683772161603e-13
2025-06-07,3,5,1200.0,1200.0,1200.0,30102.441705399364,5167.41159096018,16124.34266967453,23123.711389838223,39248.05405951275,23564.850924836093,22939.837973754482,0.0,144,144,144,144,0.0,0.0,0.0,1.0800249583553523e-12,1.0000059091908042e-07,0.926477499979228,2.1027160999983607,9.999712347052991e-08,1.0800249583553523e-12,0,0,128,128,optimal,optimal,16124.342669574533,16124.342669574535,23564.850924836093,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.999712347052991e-08,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,8.810729923425242e-13,0.0,0.0,0.0,0.0,1.0800249583553523e-12,0.0,0.0,0.0,5.684341886080802e-14
2025-06-08,3,5,1200.0,1200.0,1200.0,76997.81220991434,1912.4589771087815,47213.16409495448,9561.676947108814,56774.84104206329,40278.36796234642,30013.000462642613,0.0,144,144,144,144,0.0,0.0,0.0,1.7179344366821977e-12,1.0000030670198612e-07,0.9565140000413521,2.1231445000012172,1.00000761449337e-07,1.7179344366821977e-12,0,0,129,129,optimal,optimal,47213.16409485448,47213.164094854474,40278.36796234642,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,5.684341886080802e-14,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,2.2737367544323206e-13,1.7179344366821977e-12,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,9.947598300641403e-14
2025-06-09,3,5,1200.0,1200.0,1200.0,75560.88261270245,2900.6306790697736,46150.83980588672,15041.822157189838,61192.66196307656,40199.99999402321,37915.258026830954,0.0,144,144,144,144,0.0,0.0,0.0,1.5916157281026244e-12,1.0000042038882384e-07,0.9319227000632964,2.1047154999978375,9.999348549172282e-08,1.5916157281026244e-12,0,0,130,130,optimal,optimal,46150.83980578672,46150.839805786716,40199.99999402321,0.0,0.0,1.7337242752546445e-12,0.0,0.0,0.0,0.0,0.0,9.999348549172282e-08,0.0,0.0,0.0,1.1368683772161603e-13,5.49617215040301e-13,0.0,1.1116046355002457e-12,0.0,0.0,0.0,0.0,1.5916157281026244e-12,0.0,0.0,0.0,4.547473508864641e-13
2025-06-10,2,5,1200.0,1200.0,1200.0,77583.50227918311,1707.0632900565465,47788.37503191088,8274.872187236078,56063.24721914696,40481.288847524236,38290.93478889391,0.0,144,144,144,144,0.0,0.0,0.0,1.2631870857957336e-12,1.0000491101891384e-07,0.9495673000346869,2.1280262999971455,1.0003714123740792e-07,1.2631870857957336e-12,0,0,131,131,optimal,optimal,47788.37503181084,47788.37503181088,40481.288847524236,0.0,0.0,1.9610979506978765e-12,0.0,0.0,0.0,0.0,0.0,1.0003714123740792e-07,0.0,0.0,0.0,2.2737367544323206e-13,9.379164112033322e-13,0.0,1.2631870857957336e-12,0.0,0.0,0.0,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,4.547473508864641e-13
2025-06-11,2,5,1200.0,1200.0,1200.0,78191.94773709515,3858.288402545476,47991.40282299237,18465.2790389179,66456.68186191027,40700.44208826974,42114.485505649034,0.0,144,144,144,144,0.0,0.0,0.0,1.5916157281026244e-12,1.000059910438722e-07,0.9426054999566986,2.1103509000022314,1.0000803740695119e-07,1.5916157281026244e-12,0,0,132,132,optimal,optimal,47991.40282289237,47991.40282289235,40700.44208826974,0.0,0.0,2.3305801732931286e-12,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,0.0,0.0,0.0,2.2737367544323206e-13,5.49617215040301e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5916157281026244e-12,0.0,0.0,0.0,2.2737367544323206e-13
2025-06-12,2,5,1200.0,1200.0,1200.0000000159278,78513.89863295942,1190.546260289151,48589.97373201331,6241.239166133065,54831.21289814638,40630.1034438261,38604.17819460812,0.0,144,144,144,144,0.0,0.0,0.0,1.7053025658242404e-12,1.0001190275943372e-07,0.9554875000139873,2.1784603999985848,1.00000761449337e-07,1.7053025658242404e-12,0,0,133,133,optimal,optimal,48589.97373191331,48589.973731913306,40630.103443826105,0.0,0.0,1.1084466677857563e-12,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,7.275957614183426e-12,0.0,0.0,2.2737367544323206e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,1.1368683772161603e-13,1.7053025658242404e-12,1.1368683772161603e-13,0.0,0.0,1.1368683772161603e-13
2025-06-13,2,5,1200.0000000159278,1200.0000000159278,1200.0,33475.077847193745,2019.68966331476,18833.824166316725,10381.087830536679,29214.911996853403,24051.91144183551,22946.56513566143,1.592775333847385e-08,144,144,144,144,0.0,0.0,0.0,2.1600499167107046e-12,1.0000593420045334e-07,1.2497389999625739,2.441820000000007,1.00000761449337e-07,2.1600499167107046e-12,0,0,134,134,optimal,optimal,18833.824166216727,18833.82416621672,24051.91144183551,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,4.951796255642981e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.1600499167107046e-12,0.0,0.0,0.0,1.1368683772161603e-13
2025-06-14,2,5,1200.0,1200.0,1200.0,34153.036070218455,1851.5460321888927,19280.891309385912,8743.511037716891,28024.402347102805,24284.243086280112,22261.11374310689,0.0,144,144,144,144,0.0,0.0,0.0,2.4442670110147446e-12,1.0000306360780087e-07,0.8847685999753594,2.052247299998271,1.0000803740695119e-07,2.4442670110147446e-12,0,0,135,135,optimal,optimal,19280.891309285907,19280.891309285904,24284.243086280112,0.0,0.0,8.526512829121202e-13,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,0.0,0.0,0.0,5.684341886080802e-14,6.299488416217456e-13,0.0,8.526512829121202e-13,0.0,0.0,0.0,0.0,2.4442670110147446e-12,0.0,0.0,0.0,1.1368683772161603e-13
2025-06-15,2,5,1200.0,1200.0,1501.153185346789,83958.71692676621,1.0197512490262962e-06,52711.24187489262,2.899972219049505e-06,52711.24187779259,41552.02859568009,35866.83538254048,0.0,144,144,144,144,0.0,0.0,0.0,1.0231815394945443e-12,1.0000017209677027e-07,0.9844181000044046,2.1629025999973237,9.998620953410864e-08,1.0231815394945443e-12,0,0,136,136,optimal,optimal,52711.241874792635,52711.241874792635,41552.02859568009,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.684341886080802e-14,9.998620953410864e-08,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,1.0152234608995592e-13
2025-06-16,2,5,1501.153185346789,1501.153185346789,1602.4281112812316,83640.32030279489,4.959351013736234e-07,52447.036767461206,1.6000001106940543e-06,52447.03676906121,41344.55214753054,38089.7147775092,0.0,144,144,144,144,0.0,0.0,0.0,1.8189894035458565e-12,1.0000102133744805e-07,1.2836235000140732,2.47551310000199,9.998620953410864e-08,1.8189894035458565e-12,0,0,137,137,optimal,optimal,52447.03676736122,52447.036767361205,41344.55214753054,0.0,0.0,1.0231815394945443e-12,0.0,0.0,0.0,0.0,1.1368683772161603e-13,9.998620953410864e-08,0.0,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.684341886080802e-14
2025-06-17,2,5,1602.4281112812316,1602.4281112812316,1602.4281111812318,82752.49214341234,338.2121779237883,51671.33169053104,1495.4199584100495,53166.75164894109,41386.87195864321,39971.56110094002,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.7179344366821977e-12,1.000046836452384e-07,1.2810003000122379,2.4945521999979974,9.999348549172282e-08,1.7179344366821977e-12,0,0,138,138,optimal,optimal,51671.33169043105,51671.33169043106,41386.87195864321,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,1.1368683772161603e-13,9.999348549172282e-08,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,1.7179344366821977e-12,0.0,0.0,0.0,0.0,1.0231815394945443e-12,1.1368683772161603e-13,0.0,0.0,9.720224624986412e-14
2025-06-18,2,5,1602.4281111812318,1602.4281111812318,1710.1559129654875,84048.73438990058,1.915833737304877,52460.96979806384,12.914634000007684,52473.88443206383,41894.722004321215,34169.85283504541,0.0,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000017209677027e-07,1.2850902999816753,2.472250700000586,1.00000761449337e-07,9.094947017729282e-13,0,0,139,139,optimal,optimal,52460.96979796383,52460.96979796381,41894.722004321215,0.0,0.0,1.4210854715202004e-12,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.023892744153272e-13,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0,4.962430466008556e-14
2025-06-19,2,5,1710.1559129654875,1710.1559129654875,1690.462337238626,83020.58464093626,62.67270726218688,51844.083205108735,422.16313683335375,52266.24634194209,41971.235993080394,36523.23523959101,19.693575726861354,144,144,144,144,0.0,19.69357572686158,19.69357572686158,1.8189894035458565e-12,1.0000054953707149e-07,1.281208499935019,2.489627900002233,1.0002258932217956e-07,1.8189894035458565e-12,0,0,140,140,optimal,optimal,51844.08320500871,51844.08320500871,41971.235993080394,0.0,0.0,1.3073986337985843e-12,0.0,0.0,0.0,0.0,0.0,1.0002258932217956e-07,0.0,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,1.1495002480741176e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.720224624986412e-14
2025-06-20,2,5,1690.462337238626,1690.462337238626,1931.9441631607106,36134.94373567373,3.6539125417750376e-07,21092.6552203082,1.1999882737626194e-06,21092.65522150819,23499.740985330085,20995.806224124502,0.0,144,144,144,144,0.0,0.0,0.0,8.668621376273222e-13,1.0000000000000002e-07,1.2296144000101776,2.4265835999976844,9.999348549172282e-08,8.668621376273222e-13,0,0,141,141,optimal,optimal,21092.655220208206,21092.655220208202,23499.740985330085,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.999348549172282e-08,0.0,0.0,0.0,1.1368683772161603e-13,6.073575931887623e-13,0.0,8.668621376273222e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,2.1458390616778652e-14
